report_date,product,put_call,contract,strike,volume,oi,oi_change,oi_prev
20260914,standard,Put,2610,52750,11,123,0,123
20260914,standard,Call,2610,70375,6,126,2,124
20260914,standard,Put,2610,53000,176,1419,46,1373
20260914,standard,Call,2610,70500,60,326,12,314
20260914,standard,Put,2610,53250,51,107,33,74
20260914,standard,Call,2610,70625,0,20,0,20
20260914,standard,Put,2610,53500,311,1144,292,852
20260914,standard,Call,2610,70750,11,11,7,4
20260914,standard,Put,2610,53750,109,146,106,40
20260914,standard,Call,2610,70875,3,1,0,1
20260914,standard,Put,2610,54000,386,1011,131,880
20260914,standard,Call,2610,71000,338,1339,138,1201
20260914,standard,Put,2610,54250,11,68,-3,71
20260914,standard,Call,2610,71250,1,128,0,128
20260914,standard,Put,2610,54500,124,780,102,678
20260914,standard,Call,2610,71375,0,1,0,1
20260914,standard,Put,2610,54750,11,65,2,63
20260914,standard,Call,2610,71500,106,319,50,269
20260914,standard,Put,2610,55000,302,3881,90,3791
20260914,standard,Call,2610,71750,15,11,11,0
20260914,standard,Put,2610,55250,110,171,101,70
20260914,standard,Call,2610,72000,1296,2299,253,2046
20260914,standard,Put,2610,55500,9,302,-1,303
20260914,standard,Call,2610,72250,3,87,1,86
20260914,standard,Put,2610,55750,25,82,-14,96
20260914,standard,Call,2610,72500,232,817,202,615
20260914,standard,Put,2610,56000,479,1573,306,1267
20260914,standard,Call,2610,72750,7,19,5,14
20260914,standard,Put,2610,56250,8,65,1,64
20260914,standard,Call,2610,73000,237,1587,48,1539
20260914,standard,Put,2610,56500,120,657,16,641
20260914,standard,Call,2610,73250,9,6,4,2
20260914,standard,Put,2610,56750,0,111,0,111
20260914,standard,Call,2610,73500,23,25,1,24
20260914,standard,Put,2610,57000,159,1093,64,1029
20260914,standard,Call,2610,73750,3,4,1,3
20260914,standard,Put,2610,57250,6,165,1,164
20260914,standard,Call,2610,74000,1228,1312,749,563
20260914,standard,Put,2610,57500,56,375,25,350
20260914,standard,Call,2610,74250,3,18,3,15
20260914,standard,Put,2610,57750,2,71,0,71
20260914,standard,Call,2610,74500,12,82,10,72
20260914,standard,Put,2610,58000,602,2408,228,2180
20260914,standard,Call,2610,74750,0,3,0,3
20260914,standard,Put,2610,58250,4,119,0,119
20260914,standard,Call,2610,75000,304,2585,18,2567
20260914,standard,Put,2610,58375,0,481,0,481
20260914,standard,Call,2610,75250,0,2,0,2
20260914,standard,Put,2610,58500,5,359,3,356
20260914,standard,Call,2610,75500,40,58,34,24
20260914,standard,Put,2610,58625,2,58,0,58
20260914,standard,Call,2610,75750,1,5,0,5
20260914,standard,Put,2610,58750,3,62,3,59
20260914,standard,Call,2610,76000,751,866,-390,1256
20260914,standard,Put,2610,58875,0,3,0,3
20260914,standard,Call,2610,76250,39,48,39,9
20260914,standard,Put,2610,59000,176,963,53,910
20260914,standard,Call,2610,76500,68,66,44,22
20260914,standard,Put,2610,59125,2,76,0,76
20260914,standard,Call,2610,77000,131,1522,44,1478
20260914,standard,Put,2610,59250,57,227,55,172
20260914,standard,Call,2610,77500,10,106,-6,112
20260914,standard,Put,2610,59375,0,2,0,2
20260914,standard,Call,2610,78000,89,744,23,721
20260914,standard,Put,2610,59500,218,371,209,162
20260914,standard,Call,2610,78500,2,37,2,35
20260914,standard,Put,2610,59625,0,74,0,74
20260914,standard,Call,2610,79000,30,149,27,122
20260914,standard,Put,2610,59750,25,82,22,60
20260914,standard,Call,2610,79500,11,41,10,31
20260914,standard,Put,2610,59875,0,66,0,66
20260914,standard,Call,2610,80000,84,1869,58,1811
20260914,standard,Put,2610,60000,906,11277,301,10976
20260914,standard,Call,2610,80500,16,39,6,33
20260914,standard,Put,2610,60125,1,5,0,5
20260914,standard,Call,2610,81000,21,579,2,577
20260914,standard,Put,2610,60250,0,167,0,167
20260914,standard,Call,2610,81500,6,18,5,13
20260914,standard,Put,2610,60375,1,593,1,592
20260914,standard,Call,2610,82000,10,255,6,249
20260914,standard,Put,2610,60500,55,485,31,454
20260914,standard,Call,2610,82500,3,19,1,18
20260914,standard,Put,2610,60625,0,155,0,155
20260914,standard,Call,2610,83000,49,72,11,61
20260914,standard,Put,2610,60750,2,183,0,183
20260914,standard,Call,2610,83500,3,12,0,12
20260914,standard,Put,2610,60875,0,469,0,469
20260914,standard,Call,2610,84000,57,25,-35,60
20260914,standard,Put,2610,61000,392,1222,60,1162
20260914,standard,Call,2610,84500,17,2,0,2
20260914,standard,Put,2610,61125,0,1210,0,1210
20260914,standard,Call,2610,85000,197,178,-62,240
20260914,standard,Put,2610,61250,0,106,0,106
20260914,standard,Call,2610,87500,2,109,1,108
20260914,standard,Put,2610,61375,1,127,1,126
20260914,standard,Call,2610,90000,101,199,100,99
20260914,standard,Put,2610,61500,21,328,-10,338
20260914,standard,Call,2610,92500,0,15,0,15
20260914,standard,Put,2610,61625,0,136,0,136
20260914,standard,Call,2610,95000,0,59,0,59
20260914,standard,Put,2610,61750,39,323,25,298
20260914,standard,Call,2610,97500,0,14,0,14
20260914,standard,Put,2610,61875,1,22,0,22
20260914,standard,Call,2610,100000,0,297,0,297
20260914,standard,Put,2610,62000,108,1422,-4,1426
20260914,standard,Put,2610,62125,1,9,0,9
20260914,standard,Put,2610,62250,25,89,12,77
20260914,standard,Call,2611,44500,0,2,0,2
20260914,standard,Put,2610,62375,1,6,0,6
20260914,standard,Call,2611,50250,0,35,0,35
20260914,standard,Put,2610,62500,9,1609,-31,1640
20260914,standard,Call,2611,56000,0,34,0,34
20260914,standard,Put,2610,62625,1,130,0,130
20260914,standard,Call,2611,57500,0,100,0,100
20260914,standard,Put,2610,62750,59,247,51,196
20260914,standard,Call,2611,58000,0,1,0,1
20260914,standard,Put,2610,62875,0,86,0,86
20260914,standard,Call,2611,60000,0,100,0,100
20260914,standard,Put,2610,63000,59,2041,-157,2198
20260914,standard,Call,2611,60500,0,100,0,100
20260914,standard,Put,2610,63125,0,1,0,1
20260914,standard,Call,2611,61000,0,200,0,200
20260914,standard,Put,2610,63250,200,211,100,111
20260914,standard,Call,2611,63500,30,7,6,1
20260914,standard,Put,2610,63375,2,234,2,232
20260914,standard,Call,2611,64000,7,127,0,127
20260914,standard,Put,2610,63500,265,456,233,223
20260914,standard,Call,2611,64375,0,2,0,2
20260914,standard,Put,2610,63750,2,131,0,131
20260914,standard,Call,2611,64500,200,200,200,0
20260914,standard,Put,2610,63875,2,485,2,483
20260914,standard,Call,2611,65000,20,352,10,342
20260914,standard,Put,2610,64000,47,1751,-21,1772
20260914,standard,Call,2611,65375,0,11,0,11
20260914,standard,Put,2610,64125,1,1031,1,1030
20260914,standard,Call,2611,65500,0,171,0,171
20260914,standard,Put,2610,64250,1,106,1,105
20260914,standard,Call,2611,65750,0,1,0,1
20260914,standard,Put,2610,64500,16,501,13,488
20260914,standard,Call,2611,65875,0,50,0,50
20260914,standard,Put,2610,64750,1,3,0,3
20260914,standard,Call,2611,66000,0,486,0,486
20260914,standard,Put,2610,65000,0,2026,0,2026
20260914,standard,Call,2611,66125,0,3,0,3
20260914,standard,Put,2610,65250,0,2,0,2
20260914,standard,Call,2611,66500,1,1,1,0
20260914,standard,Put,2610,65375,0,231,0,231
20260914,standard,Call,2611,67000,35,1133,2,1131
20260914,standard,Put,2610,65500,0,144,0,144
20260914,standard,Call,2611,67500,4,302,0,302
20260914,standard,Put,2610,65750,0,116,0,116
20260914,standard,Call,2611,67750,0,28,0,28
20260914,standard,Put,2610,66000,3,1040,0,1040
20260914,standard,Call,2611,67875,4,2,-3,5
20260914,standard,Put,2610,66250,0,1,0,1
20260914,standard,Call,2611,68000,210,531,100,431
20260914,standard,Put,2610,66375,0,1,0,1
20260914,standard,Call,2611,68375,0,16,0,16
20260914,standard,Put,2610,66500,1,93,-1,94
20260914,standard,Call,2611,68500,0,1,0,1
20260914,standard,Put,2610,67000,3,514,3,511
20260914,standard,Call,2611,69000,48,1942,0,1942
20260914,standard,Put,2610,67500,4,36,4,32
20260914,standard,Call,2611,69500,0,6,0,6
20260914,standard,Put,2610,67625,0,6,0,6
20260914,standard,Call,2611,69875,0,16,0,16
20260914,standard,Put,2610,67750,0,9,0,9
20260914,standard,Call,2611,70000,102,1469,101,1368
20260914,standard,Put,2610,68000,5,547,5,542
20260914,standard,Call,2611,70250,0,4,0,4
20260914,standard,Put,2610,68500,0,3,0,3
20260914,standard,Call,2611,70500,42,30,28,2
20260914,standard,Put,2610,69000,0,200,0,200
20260914,standard,Call,2611,70750,0,4,0,4
20260914,standard,Put,2610,70000,0,105,0,105
20260914,standard,Call,2611,71000,101,603,3,600
20260914,standard,Put,2610,72000,1,1,1,0
20260914,standard,Call,2611,71125,0,2,0,2
20260914,standard,Put,2610,72500,0,1,0,1
20260914,standard,Call,2611,71250,2,0,0,0
20260914,standard,Put,2610,73000,0,10,0,10
20260914,standard,Call,2611,71500,3,355,1,354
20260914,standard,Put,2610,79000,0,1,0,1
20260914,standard,Call,2611,71625,0,8,0,8
20260914,standard,Put,2610,85000,0,26,0,26
20260914,standard,Call,2611,72000,65,484,38,446
20260914,standard,Call,2611,72125,3,0,0,0
20260914,standard,Call,2611,72250,14,1,0,1
20260914,standard,Put,2611,20000,16,140,10,130
20260914,standard,Call,2611,72500,0,602,0,602
20260914,standard,Put,2611,22500,0,7,0,7
20260914,standard,Call,2611,73000,46,107,5,102
20260914,standard,Put,2611,25000,56,144,6,138
20260914,standard,Call,2611,73500,3,3,3,0
20260914,standard,Put,2611,27000,0,6,0,6
20260914,standard,Call,2611,73750,3,0,0,0
20260914,standard,Put,2611,28000,0,46,0,46
20260914,standard,Call,2611,74000,6,110,1,109
20260914,standard,Put,2611,29000,6,310,1,309
20260914,standard,Call,2611,74500,4,117,1,116
20260914,standard,Put,2611,30000,4,4644,0,4644
20260914,standard,Call,2611,75000,577,930,38,892
20260914,standard,Put,2611,34000,0,1,0,1
20260914,standard,Call,2611,75250,0,1,0,1
20260914,standard,Put,2611,35000,2,841,2,839
20260914,standard,Call,2611,75500,4,77,-76,153
20260914,standard,Put,2611,37000,14,11,9,2
20260914,standard,Call,2611,75750,1,1,0,1
20260914,standard,Put,2611,38000,1,10,1,9
20260914,standard,Call,2611,76000,3,26,1,25
20260914,standard,Put,2611,39000,0,100,0,100
20260914,standard,Call,2611,76500,0,280,0,280
20260914,standard,Put,2611,40000,15,1408,1,1407
20260914,standard,Call,2611,77000,8,124,0,124
20260914,standard,Put,2611,41000,4,236,0,236
20260914,standard,Call,2611,78000,10,123,-2,125
20260914,standard,Put,2611,42000,31,381,23,358
20260914,standard,Call,2611,79000,0,14,0,14
20260914,standard,Put,2611,43000,7,266,-3,269
20260914,standard,Call,2611,79500,0,1,0,1
20260914,standard,Put,2611,44000,1,105,0,105
20260914,standard,Call,2611,80000,13,111,5,106
20260914,standard,Put,2611,44500,0,101,0,101
20260914,standard,Call,2611,82500,12,63,-2,65
20260914,standard,Put,2611,44750,1,7,1,6
20260914,standard,Call,2611,85000,14,13,7,6
20260914,standard,Put,2611,45000,3,1124,3,1121
20260914,standard,Call,2611,87500,23,28,16,12
20260914,standard,Put,2611,45250,0,105,0,105
20260914,standard,Call,2611,90000,9,146,4,142
20260914,standard,Put,2611,45500,0,104,0,104
20260914,standard,Call,2611,92500,0,1,0,1
20260914,standard,Put,2611,45750,0,13,0,13
20260914,standard,Call,2611,95000,0,7,0,7
20260914,standard,Put,2611,46000,54,757,4,753
20260914,standard,Call,2611,100000,55,93,55,38
20260914,standard,Put,2611,46250,0,4,0,4
20260914,standard,Put,2611,46500,0,3,0,3
20260914,standard,Put,2611,46750,1,5,1,4
20260914,standard,Call,2612,12500,0,84,0,84
20260914,standard,Put,2611,47000,1,105,0,105
20260914,standard,Call,2612,20000,0,150,0,150
20260914,standard,Put,2611,47250,0,34,0,34
20260914,standard,Call,2612,22000,0,100,0,100
20260914,standard,Put,2611,47500,0,230,0,230
20260914,standard,Call,2612,25000,0,300,0,300
20260914,standard,Put,2611,47750,0,98,0,98
20260914,standard,Call,2612,26000,0,350,0,350
20260914,standard,Put,2611,48000,20,187,13,174
20260914,standard,Call,2612,27000,0,250,0,250
20260914,standard,Put,2611,48250,0,18,0,18
20260914,standard,Call,2612,28000,0,75,0,75
20260914,standard,Put,2611,48500,54,67,54,13
20260914,standard,Call,2612,28500,0,125,0,125
20260914,standard,Put,2611,48750,29,167,29,138
20260914,standard,Call,2612,29000,0,150,0,150
20260914,standard,Put,2611,49000,13,276,1,275
20260914,standard,Call,2612,30000,0,2553,0,2553
20260914,standard,Put,2611,49250,0,160,0,160
20260914,standard,Call,2612,30500,0,50,0,50
20260914,standard,Put,2611,49500,0,387,0,387
20260914,standard,Call,2612,31000,0,241,0,241
20260914,standard,Put,2611,49750,17,60,0,60
20260914,standard,Call,2612,31500,0,50,0,50
20260914,standard,Put,2611,50000,341,1271,308,963
20260914,standard,Call,2612,32000,0,700,0,700
20260914,standard,Put,2611,50250,11,77,0,77
20260914,standard,Call,2612,32500,0,250,0,250
20260914,standard,Put,2611,50500,10,170,0,170
20260914,standard,Call,2612,33000,0,1950,0,1950
20260914,standard,Put,2611,50750,7,116,0,116
20260914,standard,Call,2612,34000,0,280,0,280
20260914,standard,Put,2611,51000,101,612,0,612
20260914,standard,Call,2612,34500,0,400,0,400
20260914,standard,Put,2611,51250,4,11,1,10
20260914,standard,Call,2612,35000,0,435,0,435
20260914,standard,Put,2611,51500,2,367,0,367
20260914,standard,Call,2612,36000,0,975,0,975
20260914,standard,Put,2611,51750,0,57,0,57
20260914,standard,Call,2612,36500,0,252,0,252
20260914,standard,Put,2611,52000,20,1426,2,1424
20260914,standard,Call,2612,37000,0,450,0,450
20260914,standard,Put,2611,52250,0,8,0,8
20260914,standard,Call,2612,37500,0,88,0,88
20260914,standard,Put,2611,52500,5,462,0,462
20260914,standard,Call,2612,37750,0,100,0,100
20260914,standard,Put,2611,52750,6,19,0,19
20260914,standard,Call,2612,38000,0,1225,0,1225
20260914,standard,Put,2611,53000,5,174,3,171
20260914,standard,Call,2612,38500,0,700,0,700
20260914,standard,Put,2611,53250,7,32,-7,39
20260914,standard,Call,2612,38750,0,50,0,50
20260914,standard,Put,2611,53500,13,529,-5,534
20260914,standard,Call,2612,39000,0,750,0,750
20260914,standard,Put,2611,53750,9,50,0,50
20260914,standard,Call,2612,39500,0,500,0,500
20260914,standard,Put,2611,54000,12,644,-3,647
20260914,standard,Call,2612,40000,0,1200,0,1200
20260914,standard,Put,2611,54250,13,4,-5,9
20260914,standard,Call,2612,40500,0,400,0,400
20260914,standard,Put,2611,54500,3,902,1,901
20260914,standard,Call,2612,41000,0,1300,0,1300
20260914,standard,Put,2611,54750,21,15,12,3
20260914,standard,Call,2612,41500,0,100,0,100
20260914,standard,Put,2611,55000,144,619,92,527
20260914,standard,Call,2612,42000,0,1071,0,1071
20260914,standard,Put,2611,55250,25,27,-6,33
20260914,standard,Call,2612,42500,0,250,0,250
20260914,standard,Put,2611,55500,11,176,0,176
20260914,standard,Call,2612,43000,0,1400,0,1400
20260914,standard,Put,2611,55750,39,53,19,34
20260914,standard,Call,2612,43250,5,4,4,0
20260914,standard,Put,2611,56000,7,674,6,668
20260914,standard,Call,2612,43750,0,131,0,131
20260914,standard,Put,2611,56250,14,67,3,64
20260914,standard,Call,2612,44000,0,600,0,600
20260914,standard,Put,2611,56500,1,402,1,401
20260914,standard,Call,2612,45000,0,1842,0,1842
20260914,standard,Put,2611,56750,3,65,0,65
20260914,standard,Call,2612,45250,0,413,0,413
20260914,standard,Put,2611,57000,10,772,1,771
20260914,standard,Call,2612,45500,0,200,0,200
20260914,standard,Put,2611,57250,0,105,0,105
20260914,standard,Call,2612,46000,0,2300,0,2300
20260914,standard,Put,2611,57500,4,463,0,463
20260914,standard,Call,2612,46250,0,315,0,315
20260914,standard,Put,2611,57750,6,123,0,123
20260914,standard,Call,2612,47000,0,350,0,350
20260914,standard,Put,2611,58000,30,752,22,730
20260914,standard,Call,2612,47500,0,200,0,200
20260914,standard,Put,2611,58250,4,85,-1,86
20260914,standard,Call,2612,48000,0,750,0,750
20260914,standard,Put,2611,58500,5,347,0,347
20260914,standard,Call,2612,49000,0,1000,0,1000
20260914,standard,Put,2611,58750,19,28,15,13
20260914,standard,Call,2612,49500,0,260,0,260
20260914,standard,Put,2611,59000,31,296,8,288
20260914,standard,Call,2612,50000,0,5692,0,5692
20260914,standard,Put,2611,59250,1,6,0,6
20260914,standard,Call,2612,50250,0,58,0,58
20260914,standard,Put,2611,59500,5,1966,1,1965
20260914,standard,Call,2612,50500,0,600,0,600
20260914,standard,Put,2611,59750,0,1,0,1
20260914,standard,Call,2612,50750,0,45,0,45
20260914,standard,Put,2611,60000,10,1044,-2,1046
20260914,standard,Call,2612,51000,0,731,0,731
20260914,standard,Put,2611,60250,0,18,0,18
20260914,standard,Call,2612,52000,0,802,0,802
20260914,standard,Put,2611,60500,2,105,0,105
20260914,standard,Call,2612,52250,0,250,0,250
20260914,standard,Put,2611,60750,1,28,0,28
20260914,standard,Call,2612,52500,0,50,0,50
20260914,standard,Put,2611,61000,23,622,1,621
20260914,standard,Call,2612,53000,0,1135,0,1135
20260914,standard,Put,2611,61250,2,16,0,16
20260914,standard,Call,2612,53500,0,106,0,106
20260914,standard,Put,2611,61500,4,18,0,18
20260914,standard,Call,2612,54000,0,1941,0,1941
20260914,standard,Put,2611,61625,1,0,0,0
20260914,standard,Call,2612,54500,0,540,0,540
20260914,standard,Put,2611,61750,1,0,0,0
20260914,standard,Call,2612,55000,0,1829,0,1829
20260914,standard,Put,2611,61875,1,0,0,0
20260914,standard,Call,2612,55500,0,300,0,300
20260914,standard,Put,2611,62000,0,1223,0,1223
20260914,standard,Call,2612,56000,0,791,0,791
20260914,standard,Put,2611,62125,5,0,0,0
20260914,standard,Call,2612,56500,0,283,0,283
20260914,standard,Put,2611,62250,15,0,-12,12
20260914,standard,Call,2612,57000,0,500,0,500
20260914,standard,Put,2611,62500,0,404,0,404
20260914,standard,Call,2612,57250,0,113,0,113
20260914,standard,Put,2611,62875,1,4,-1,5
20260914,standard,Call,2612,57500,0,80,0,80
20260914,standard,Put,2611,63000,4,566,0,566
20260914,standard,Call,2612,58000,0,2603,0,2603
20260914,standard,Put,2611,63500,10,12,6,6
20260914,standard,Call,2612,58500,0,350,0,350
20260914,standard,Put,2611,63750,1,0,0,0
20260914,standard,Call,2612,59000,0,1900,0,1900
20260914,standard,Put,2611,64000,20,483,17,466
20260914,standard,Call,2612,59500,0,100,0,100
20260914,standard,Put,2611,64500,0,300,0,300
20260914,standard,Call,2612,60000,0,7478,0,7478
20260914,standard,Put,2611,65000,0,901,0,901
20260914,standard,Call,2612,60500,0,102,0,102
20260914,standard,Put,2611,65375,0,30,0,30
20260914,standard,Call,2612,61000,0,813,0,813
20260914,standard,Put,2611,65500,0,100,0,100
20260914,standard,Call,2612,61500,0,1,0,1
20260914,standard,Put,2611,66000,0,1720,0,1720
20260914,standard,Call,2612,62000,0,1650,0,1650
20260914,standard,Put,2611,66500,0,239,0,239
20260914,standard,Call,2612,62500,0,812,0,812
20260914,standard,Put,2611,67000,0,870,0,870
20260914,standard,Call,2612,63000,60,1677,60,1617
20260914,standard,Put,2611,67500,0,4,0,4
20260914,standard,Call,2612,63500,0,300,0,300
20260914,standard,Put,2611,68375,0,16,0,16
20260914,standard,Call,2612,63750,32,32,32,0
20260914,standard,Put,2611,68500,75,553,75,478
20260914,standard,Call,2612,64000,75,2315,-25,2340
20260914,standard,Put,2611,69000,0,450,0,450
20260914,standard,Call,2612,64500,0,146,0,146
20260914,standard,Put,2611,69500,0,1,0,1
20260914,standard,Call,2612,65000,0,3393,0,3393
20260914,standard,Put,2611,70000,0,460,0,460
20260914,standard,Call,2612,65500,0,734,0,734
20260914,standard,Put,2611,70750,0,160,0,160
20260914,standard,Call,2612,65750,0,15,0,15
20260914,standard,Put,2611,72500,0,330,0,330
20260914,standard,Call,2612,66000,0,997,0,997
20260914,standard,Put,2611,79500,0,2,0,2
20260914,standard,Call,2612,66250,0,15,0,15
20260914,standard,Call,2612,66500,0,2783,0,2783
20260914,standard,Call,2612,67000,116,1446,16,1430
20260914,standard,Put,2612,12500,5,930,3,927
20260914,standard,Call,2612,67250,0,25,0,25
20260914,standard,Put,2612,13000,0,28,0,28
20260914,standard,Call,2612,67500,0,25,0,25
20260914,standard,Put,2612,13500,0,100,0,100
20260914,standard,Call,2612,68000,0,3548,0,3548
20260914,standard,Put,2612,14000,0,11,0,11
20260914,standard,Call,2612,68500,0,437,0,437
20260914,standard,Put,2612,14500,0,1,0,1
20260914,standard,Call,2612,69000,0,1630,0,1630
20260914,standard,Put,2612,14750,0,1,0,1
20260914,standard,Call,2612,69250,0,50,0,50
20260914,standard,Put,2612,15000,0,4,0,4
20260914,standard,Call,2612,69750,0,158,0,158
20260914,standard,Put,2612,16000,0,3,0,3
20260914,standard,Call,2612,70000,1,5151,-100,5251
20260914,standard,Put,2612,17000,0,3,0,3
20260914,standard,Call,2612,71000,0,2250,0,2250
20260914,standard,Put,2612,18000,0,153,0,153
20260914,standard,Call,2612,71500,0,1,0,1
20260914,standard,Put,2612,19000,0,650,0,650
20260914,standard,Call,2612,71750,0,24,0,24
20260914,standard,Put,2612,20000,34,2454,33,2421
20260914,standard,Call,2612,72000,3,3210,0,3210
20260914,standard,Put,2612,20250,0,3,0,3
20260914,standard,Call,2612,72250,0,2,0,2
20260914,standard,Put,2612,21000,0,350,0,350
20260914,standard,Call,2612,72500,0,2412,0,2412
20260914,standard,Put,2612,21500,0,500,0,500
20260914,standard,Call,2612,73000,3,800,-2,802
20260914,standard,Put,2612,22000,0,1716,0,1716
20260914,standard,Call,2612,73500,0,400,0,400
20260914,standard,Put,2612,22500,0,150,0,150
20260914,standard,Call,2612,74000,1,1550,0,1550
20260914,standard,Put,2612,23000,0,2106,0,2106
